unique_id,company,business_dba,street,city,state,zipcode,bq_id,bq_legal_entity_id
10727,8722 Orchard Avenue LLC,8722 Orchard Avenue,1120 E 68th St,Inglewood,CA,90302-1819,100011512339,BQ_US_CA_202120410475
10730,Siliato Consulting Ltd.,Siliato Consulting,36 Harrison St,Staten Island,NY,10304-2613,100056515540,BQ_US_NY_5886721
10736,Mister Crypto Inc.,Mister Crypto,2918 188th Pl,Lansing,IL,60438-3410,100044688808,BQ_US_IL_CORP_72988957
10738,Ruby & Sons Corp.,Ruby & Sons,1849 Sag Harbor Ln,Fredericksburg,VA,22401-5083,100054403883,BQ_US_VA_08446387
10742,"Rivera Transportation, LLC",Rivera Transportation,8015 W Flower St,Phoenix,AZ,85033-4846,100007405475,BQ_US_AZ_L19642852
10747,"American Borch Group, Inc.",American Borch Group,40349 Fremont Blvd,Fremont,CA,94538-3408,100013803079,BQ_US_CA_3355619
10749,Finishline Restorations LLC,Finish line,7430 Pireway Rd,Longwood,NC,28452-9703,100003231349,BQ_US_PA_6708072
10752,"Prime Enterprise Partners International, LLC",Prime Enterprise Partners International,11200 Broadway St Ste 2743,Pearland,TX,77584-9787,100050811662,BQ_US_TX_0803435152
10755,Waxx Logistics and Transportation Inc,Waxx Logistics And Transportation,55 Plaza Dr,Middletown,CT,06457-2554,100065481511,BQ_US_CT_1353912
10765,A & R Multi-Services Inc.,A & R Multi-Services .,136 Park Ave,Roosevelt,NY,11575-1144,100000183443,BQ_US_NY_4979314
10776,Integrity Designs,Integrity Designs,614 Fannin St,Edna,TX,77957-3809,100004325392,BQ_US_OH_877295
1078,"Mark's Oil Well Service, LLC",,600 Spears Rd,Tompkinsville,KY,42167-7020,100052851057,BQ_US_KY_1053428
10782,Big Rocky Transport LLC,Big Rocky Transport,7447 Marisol Dr,Houston,TX,77083-3911,100017227178,BQ_US_TX_0803677929
10783,Empire Group Homes LLC,Empire Group Homes LLC,1629 W Lacewood Pl,Phoenix,AZ,85045-0814,100027447272,BQ_US_AZ_L19893070
10786,Boomer Belts Cash and Accessories Incorporated,Boomer Belts Cash and Accessories,2350 Waters Edge Dr Apt 6D,Bayside,NY,11360-2205,100018025323,BQ_US_NY_5931748
10787,Phamilyoriented LLC,PhamilyOriented Home Healthcare,6343 N 31st Ave,Omaha,NE,68111-1213,100049735157,BQ_US_NE_2009135159
10789,Kitchen Remodel Abg,Kitchen Remodel ABG,7910 Woodglen Cir,Tampa,FL,33615-2042,100039077991,BQ_US_FL_L20000273051
10799,Forged Construction Inc.,Forged Construction,4505 Sugar Berry Ln,Hilliard,OH,43026-1977,100003334245,BQ_US_IL_CORP_70714345
10804,Still's Transport LLC,Stills Transport,11606 W Laurelwood Ln,Avondale,AZ,85392-3826,100058526197,BQ_US_AZ_23161944
10809,"Premier Construction Management Services, LLC",Premier Construction Management Services,5637 Providence Rd,Virginia Beach,VA,23464-3952,100006919451,BQ_US_DE_4321561
10817,the Auto Ninjas LLC,The Auto Ninjas,5042 E Speedway Blvd,Tucson,AZ,85712-4737,100060471487,BQ_US_AZ_23184067
10821,the Maintenance Department LLC,The Maintenance Department,2715 Horseshoe Dr,Alexandria,LA,71301-2514,100008728837,BQ_US_MO_LC1179891
10822,Crescent Property Management LLC,Crescent Property Management,1120 Bird Ave Ste F PMB 1,San Jose,CA,95125-1711,100023273320,BQ_US_CA_1544795
10828,Lucky 7LUNCH Catering LLC,Lucky 7 Lunch Catering,38 Tulifinny Ln,Yemassee,SC,29945-7713,100041750872,BQ_US_SC_1033352
10829,Baten Consulting LLC,Baten Consulting,1712 NW 10th Ave,Fort Lauderdale,FL,33311-4710,100016367468,BQ_US_FL_L20000227254
10835,Triptych Planning LLC,Triptych Planning,11301 Pinckney Marsh Ln,Beaufort,SC,29906-7706,100009045281,BQ_US_LA_42183771K
10836,Lmr Home Services Inc.,LMR Home Services,15871 SW 86th Ter,Miami,FL,33193-5266,100041296250,BQ_US_FL_P20000036079
10839,"Clubine Trucking, LLC",Clubine Trucking,115 Kenwood Boat Ramp Rd,Interlachen,FL,32148-4911,100021888073,BQ_US_FL_L21000066291
10843,Powerhouse Trucking LLC,Powerhouse Trucking,17433 SE 257th St,Covington,WA,98042-8315,100006835597,BQ_US_NJ_0600290737
10850,Velly Transport Inc,Velly Transport,11210 S Academy Ave,Selma,CA,93662-9717,100064368092,BQ_US_CA_4674853
10851,3MKS Trucking Inc,3MKS Trucking,19 Shepherd Dr,Springfield,MA,01129-1418,100010848439,BQ_US_MA_001492508
10855,Care Wellness LLC,Care Wellness,5313 Athens Dr,Tyler,TX,75703-3765,100001643739,BQ_US_TX_0804066328
10859,"Industrial Screw Conveyors, Inc.",Industrial Screw Conveyors,4133 Conveyor Dr,Burleson,TX,76028-1819,100035246163,BQ_US_TX_0038743300
10861,Crystal Clear Glass LLC,Crystal Clear Glass,11723 Moonglow Dr,Houston,TX,77038-3420,100002250723,BQ_US_AZ_L16341725
10865,Bay 2 Coast Construction Corp,Bay 2 Coast Construction,113 E 144th Ave,Tampa,FL,33613-2104,100016388327,BQ_US_FL_P20000021546
10866,Kmc Logistics LLC,KMC Logistics,9025 Proctors Run Ct,Richmond,VA,23237-2781,100004891787,BQ_US_CT_1346206
10869,Suarez Flooring Inc,Suarez Flooring,10056 Eastern Lake Ave Apt 20,Orlando,FL,32817-5189,100008330565,BQ_US_CA_4656720
1087,Ckp Services LLC,,26469 Mary Ave,Brooksville,FL,34602-6424,100001914657,BQ_US_SC_854762
10872,Ltz Haul Trucking LLC,Ltz Haul Trucking,PO Box 731,Washougal,WA,98671-0731,100041718548,BQ_US_WA_604765779
10876,"Jm Casbeer Trucking, LLC",JM Casbeer Trucking,6600 E County Road 110,Midland,TX,79706-5428,100037180877,BQ_US_TX_0803324054
1088,"Southport Entertainment, LLC",,4002 McCormick Hwy,Bradley,SC,29819-2113,100008034163,BQ_US_SC_937880
10881,"Huddleston Transport, LLC",Huddleston Transport,7130 FM 316,Eustace,TX,75124-5193,100004148244,BQ_US_WA_604651449
10887,Richard Prestige Auto Repair LLC,Richard Prestige Auto Repair LLC,15830 SW 97th Ave,Miami,FL,33157-1735,100052803748,BQ_US_FL_L19000082964
1089,Sg&A Logistics LLC,,22421 SE 59th Pl,Hawthorne,FL,32640-3616,100007834324,BQ_US_AL_000-372-218
10894,Glam Beauty Spa Corp.,Glam Beauty Spa Corp.,5842 W 20th Ave,Hialeah,FL,33016-2603,100031225558,BQ_US_FL_P21000005852
10900,Launchpad Global Ent. LLC,Launchpad Global Ent.,1851 NE Little Beaver Dr,Grimes,IA,50111-4515,100040192157,BQ_US_IA_623694
10911,Certified Heating and Air Conditioning,"Certified Solar, Heating & Air Conditioning",5040 Commercial Cir,Concord,CA,94520-8572,100070421679,
10914,"Uba Mechanical, LLC",UBA Mechanical,28967 Abyss Ln,Denham Springs,LA,70726-3157,100063598917,BQ_US_LA_43465391K
10923,Cincinnati Premier Lawn Care LLC,Cincinnati Premier Lawn Care,2146 Wolfangel Rd,Cincinnati,OH,45244-2926,100021422747,BQ_US_OH_4303534
10926,Little Dogs Daycare LLC,Little Dogs Daycare,3 Stuart Ave,West Union,WV,26456-2023,100041124063,BQ_US_WV_490091
10933,Dry Powderworks Corporation,DRY POWDER WORKS,995 Parsons St SW,Atlanta,GA,30314-3153,100026033699,BQ_US_GA_21177679
10935,The Cardinals' Nest Child Care Center LLC,The Cardinals' Nest Child Care Center,101 N Holloway St,Alexis,IL,61412-8901,100060616791,BQ_US_IL_LLC_06431119
10939,C & C Deli Corp,C & C Deli,18351 NW 27th Ave,Miami Gardens,FL,33056-3169,100019461849,BQ_US_FL_P13000008012
1094,M&P Guzman Logistics LLC,,18922 Fulvetta Haven Way,Richmond,TX,77407-2377,100042056514,BQ_US_TX_0803555030
10940,Panton Express LLC,Panton Express,801 N Broad St Apt 2F,Elizabeth,NJ,07208-2548,100070959396,
10949,OMC Construction,Omc Construction,8 Valva Ave,National City,CA,91950-2041,100006419822,BQ_US_KY_0546267
10951,Longhorn Services LLC,Longhorn Services,5455 N 18th St Unit 29,Phoenix,AZ,85016-3325,100005314176,BQ_US_CO_20121443765
10969,Precious Kids Academy Inc,Precious Kids Academy,2625 W 78th St,Hialeah,FL,33016-2746,100006905991,BQ_US_FL_P21000000848
10973,Alvarez Brothers Welding & Fabrication L.L.C.,Alvarez Brothers Welding And Fabrication,719 Clayton St,Brandon,FL,33511-5419,100013755026,BQ_US_FL_L21000236278
10975,La Ganga Produce Corp,La Ganga Produce,1405 NW 23rd St,Miami,FL,33142-7623,100039723215,BQ_US_FL_P16000027328
10980,Gamify Software Inc.,Gamify Software,6672 Partridge Cir,Gladstone,OR,97027-1318,100030552950,BQ_US_OR_191359299
10989,Apple Transportation LLC,Apple Transportation,1111 Rosewood St,Shorewood,IL,60404-9414,100000698967,BQ_US_NJ_0400056192
1099,Movin Weight 24/7 LLC,,9631 S Cicero Ave,Oak Lawn,IL,60453-3137,100073754781,BQ_US_IL_LLC_12776195
10990,Seaside Companies LLC,Seaside Uniforms,30951 Hickory Hill Rd,Millsboro,DE,19966-3514,100071364854,
10995,Sonic Express,Sonic Express,16612 Virginia Ave,Paramount,CA,90723-5524,100007995781,BQ_US_CA_200929910089
10997,Paper Before Fame Music Group LLC,Paper Before Fame Music Group,2883 Harris St Apt 11,Atlanta,GA,30344-3350,100048712251,BQ_US_GA_20078284
11003,Barracuda Logistics LLC,Barracuda Logistics,1550 N Northwest Hwy Ste 400,Park Ridge,IL,60068-1463,100001009441,BQ_US_DE_5627574
11010,G Flores Transportation LLC,G Flores Transportation,2847 N Fisher St,Fresno,CA,93703-1317,100030318403,BQ_US_CA_202102510101
11013,Keystone Global Business Solutions L.L.C.,Keystone Global Business Solutions,9585 Saratoga Dr,Pittsburgh,PA,15237-6139,100038672681,BQ_US_PA_6987617
11014,Atlantis Residential Support Services Limited Liability Company,Atlantis Residential Support Services,4314 Old William Penn Hwy,Monroeville,PA,15146-1455,100015273319,BQ_US_PA_6706724
11018,Rece River Corp.,Phat Philly,3388 24th St,San Francisco,CA,94110-3823,100052173837,BQ_US_CA_3640082
11024,3 Guys Construction & Repair,3 Guys Construction & Repair,1534 Honey Trl,Glenn Heights,TX,75154-8356,100010690128,BQ_US_TX_0804382265
11026,"Artillery One, Inc.",Artillery One,705 Highlands Cove Dr,Highlands,NC,28741-9464,100000777971,BQ_US_DE_7266492
11032,"Skylight Property, LLC",Skylight Property,12100 S Highway 6 Apt 9308,Sugar Land,TX,77498-5720,100007979032,BQ_US_DE_6557352
11038,beneficial products,Beneficial Products,990 Gerry Ave,Lido Beach,NY,11561-5217,100016887948,BQ_US_WI_B064102
11039,McAdams Agape Green L.L.C.,McAdams Agape Green,3714 W Hamilton Rd,Monee,IL,60449-9772,100043221473,BQ_US_IL_LLC_08708959
11042,Alexis Property Management & Delivery Services LLC,Alexis Property Management And Delivery Services,1122 New York Ave Apt 3A,Brooklyn,NY,11203-4924,100013199307,BQ_US_NY_5948639
11046,Good Choice Staffing Inc.,Good Choice Staffing,59 Calmar St,Brockton,MA,02301-6616,100003669327,BQ_US_MN_8E52D29F-1229-EB11-91A6-00155D32B905
11049,Ristich LLC,Ristich,5619 N Figueroa St Apt 204,Los Angeles,CA,90042-4978,100053413688,BQ_US_CA_201716410324
1105,P&M Beverages LLC,,1506 S 56th St,Tacoma,WA,98408-2308,100050109639,BQ_US_WA_605084131
11054,Ogden's Transportation Llc.,Ogdens Transportation,912 High Field Rd,Tuscaloosa,AL,35405-9419,100047612717,BQ_US_AL_000-903-934
11055,Wheel Repair World LLC,Wheel Repair World,5821 Town Bay Dr Apt 532,Boca Raton,FL,33486-8718,100065851498,BQ_US_FL_L21000122433
1106,D & D Transport of Tampa Bay LLC,,12432 Phillips Ln,Gibsonton,FL,33534-5560,100023845380,BQ_US_FL_L22000475360
11060,Thr33 Boys Consulting LLC,Thr33 Boys Consulting,2582 N Riley Rd,Buckeye,AZ,85396-1549,100062049501,BQ_US_AZ_23081326
11062,EC Haul Solutions LLC,EC Haul Solutions,3969 E Agate Knoll Dr,Tucson,AZ,85756-3043,100026731983,BQ_US_AZ_23268719
11068,Polished Nail Salon LLC,Polished Nail Salon,1149 Merritt Blvd,Baltimore,MD,21222-1438,100006864266,BQ_US_GA_07068556
1108,Lees,,923 Diana Ave,San Jose,CA,95116-3623,100005144647,BQ_US_CA_4757189
11083,"Aptly Able, LLC",Voicedrop Pro,4446 Driftwood Pl,Boulder,CO,80301-3169,100000711584,BQ_US_CO_20201434878
11085,"Rfi Construction, LLC",RFI Construction,188 Gilreath Trl,Bremen,GA,30110-2851,100007292669,BQ_US_GA_21050612
11086,E&O Builders LLC,E&O Builder LLC,5497 28th Ave S Apt 311,Fargo,ND,58104-9048,100002742527,BQ_US_NM_6008038
11088,Fastline Logistics LLC,Fastline Logistics,16960 Central Rd,Apple Valley,CA,92307-1106,100003170706,BQ_US_AR_811036326
11089,Webber Transport LLC,Webber Transport,409 Brigadoon St,Tyler,TX,75703-5305,100009475814,BQ_US_LA_43145224K
11100,Delgado's Communication D&B Corporation,Delgado's Communication D&B,336 Pennsylvania Ave,Roosevelt,NY,11575-1032,100024696200,BQ_US_NY_5779069
11102,Freight 38 LLC,Freight 38,216 E 16th St,Apopka,FL,32703-7153,100003383759,BQ_US_WI_F060508
11110,the Pit Stop Auto Care LLC,The Pit Stop Auto Care,201 N Heaton St,Knox,IN,46534-1220,100067384239,BQ_US_IN_202011251440152
11111,"Sadona Smart Services and Beauty Supply Company, LLC",Sadona Smart Services and Beauty Supply Company,6251 Sparling Hills Cir,Orlando,FL,32808-1439,100054782821,BQ_US_FL_L21000024304
11113,"Team Pop Trucking, L.L.C.",Team Pop Trucking,3403 Tewkesbury Rd,Abingdon,MD,21009-1095,100059981019,BQ_US_MD_W21607288
11122,Ekc Carpentry LLC,Ekc Carpentry,15395 SW 144th Ct,Miami,FL,33177-6859,100027019480,BQ_US_FL_L20000252883
1113,Guiding Light Candles LLC,,574 Junius St,Brooklyn,NY,11212-7032,100003779395,BQ_US_MO_LC001540731
11137,Xoxosaditty LLC,Xoxosaditty,3405 Christakait Pl Apt H,Fayetteville,NC,28306-4406,100066861506,BQ_US_NC_2277407
11139,A-One Logistics LLC,A-One Logistics,9249 Cypress Ave Apt 105,Fontana,CA,92335-5663,100000187406,BQ_US_GA_14055200
11145,Wireless Nation of Michigan LLC,Boost Mobile,3224 28th St SE Ste 2,Kentwood,MI,49512-1662,100073231325,BQ_US_MI_802702792
11150,One Goal Logistics LLC,One Goal Logistics,1207 Mary St,Camden,AR,71701-3204,100048038146,BQ_US_AR_811273512
11158,Reid Coastal Logistics LLC,Reid Coastal Logistics,1039 Cathedral Dr,Suffolk,VA,23434-8279,100052381046,BQ_US_VA_11187235
11164,Fanatics Sports Bar & Grill LLC,Fanatics Sports Bar & Grill,9735 W Main St,Belleville,IL,62223-1401,100028465582,BQ_US_IL_LLC_10820928
11166,Wade Logistics LLC,Wade Logistics,3908 Prominence Pl Apt 103,Virginia Beach,VA,23452-2486,100009403052,BQ_US_DE_4654761
11173,Langford Transportation Services LLC,Langford Transportation Services,42466 W Sussex Rd,Maricopa,AZ,85138-3898,100040034685,BQ_US_AZ_23116922
11175,"Algar Logistics, Inc.",Algar Logistics,330 E 61st St,Los Angeles,CA,90003-1619,100013215997,BQ_US_CA_4716698
11176,Black Lotus Tattoo and Art Gallery,Black Lotus Tattoo and Art Gallery,PO Box 2442,Belleview,FL,34421-2442,100017555072,BQ_US_FL_P21000046888
1118,Nlg Realty Inc.,,5076 Dodson St,Somis,CA,93066-9505,100046895829,BQ_US_CA_4120056
11182,Craftsman Market LLC,Craftsman Cabinets and Furniture,3367 Helton Hartley Pl,Lenoir,NC,28645-8655,100023129502,BQ_US_NC_2003908
11194,Garcia & Flowers Janitorial Services,Garcia & Flowers Janitorial Services,2300 Fruitvale Ave,Oakland,CA,94601-2534,100030485854,BQ_US_CA_4697987
11196,"Epic 4X4 Adventures, Inc.",Epic 4X4 Adventures / Epic Off Road Adventures,1041 S Highway 191,Moab,UT,84532-3022,100027687538,BQ_US_UT_11136489-0142
11198,Road Chasers Dispatch and Logistic Service LLC,Road Chasers Dispatch And Logistic Service,30 Hill Rd,Franklinton,NC,27525-9061,100053697974,BQ_US_NC_1950083
11203,"Lions Den Construction, LLC",Lions Den Construction,1018 Maple St,Fort Morgan,CO,80701-2500,100005248310,BQ_US_AZ_L20607054
11204,Fkt Logistics LLC,Fkt Logistics,4410 Westheimer Rd Apt 4302,Houston,TX,77027-1811,100029238213,BQ_US_TX_0803647462
11206,Smith and Smith Memorabilia LLC,Collectors Of Much,3405 Scott Salem Rd,Benton,AR,72019-7536,100056918264,BQ_US_AR_811319940
11209,Kg Spray Foam and Construction Inc.,KG Spray Foam and Construction,1410 Lick St,Moravia,NY,13118-2364,100038689141,BQ_US_NY_5931504
11212,"Nice Job Construction and Plastering, LLC",Nice Job Construction and Plastering,1028 Sutton Cir Apt 156,Daytona Beach,FL,32114-4564,100046604032,BQ_US_FL_L21000192651
11216,Hernandez Trucking LLC,Hernandez Trucking,310 W Gilbert Dr,Evansdale,IA,50707-1936,100004016172,BQ_US_CO_20051115515
11217,Financial Leadership Club LLC,AB Autos,PO Box 700335,Dallas,TX,75370-0335,100028830227,BQ_US_TX_0804064453
11220,Overly Social LLC,Overly Social,31133 Via Colinas Ste 104,Westlake Village,CA,91362-4520,100048437984,BQ_US_WY_2016-000708592
11227,Awakening Africa Group Limited Liability Company,Awakening Africa Group,3210 Belt Line Rd,Farmers Branch,TX,75234-2348,100015665769,BQ_US_TX_0803363547
1124,the Prickly Pear Wax and Skin Studio L,,234 W Prien Lake Rd Ste 203,Lake Charles,LA,70601-8790,100061525232,BQ_US_LA_44743570K
11241,Wofford House Construction LLC,Wofford House Construction,2711 Bruton Springs Dr,Dallas,TX,75227-8004,100066465084,BQ_US_TX_0803529784
11250,Talentsolved LLC,TalentSolved,4011 Abshire Ln,Concord,NC,28025-7500,100059647592,BQ_US_NC_1662595
11258,Trucks R US Trucking LLC,Trucks R Us Trucking,8549 N Servite Dr Unit 202,Milwaukee,WI,53223-2546,100063159519,BQ_US_WI_T092532
11261,The Blue Door Salon LLC,Blue Door Salon,11905 FM 2244 Rd Ste 130,Bee Cave,TX,78738-5396,100008560789,BQ_US_TX_0803353057
11267,Whip It Luxury Events Venue LLC,Whip It Luxury Events Venue,17563 Kedzie Ave,Hazel Crest,IL,60429-2007,100065880761,BQ_US_IL_LLC_07729421
11272,Elite Construction Group LLC,Elite Exteriors,3926 Wesley St Ste 502,Myrtle Beach,SC,29579-7320,100002864663,BQ_US_PA_3673542
11273,"Coatings 2 Go, LLC",Coatings 2 Go,480 Jessen Ln Ste F,Charleston,SC,29492-7915,100001975435,BQ_US_SC_985413
11274,D&K Limitless Trucking LLC,D&K Limitless Trucking,PO Box 370442,Milwaukee,WI,53237-1542,100023919197,BQ_US_WI_D067686
11276,Venom Trucking and Logistics LLC,Venom Trucking and Logistics,13615 Everingham St,El Paso,TX,79928-6610,100064517455,BQ_US_TX_0804254281
11277,T and D Home Care Inc,Aaron's Home Care,1679 Summit Place Way,Loganville,GA,30052-5362,100059484684,BQ_US_GA_19106488
11278,Hawkins Contracting & Property Management Limited,Hawkins Contracting & Property Management,9648 Olive Blvd # 453,Saint Louis,MO,63132-3002,100033219642,BQ_US_MO_LC014327224
11279,Valram Transportation LLC,Valram Transportation,513 W Valle Verde Pl Ste 1,Nogales,AZ,85621-3522,100064332476,BQ_US_AZ_23173102
1128,Chase Counseling and Consulting Services LLC,,1140 3rd St NE Fl 2,Washington,DC,20002-6723,100001813132,BQ_US_MD_Z20866687
11280,Ari Promotional Company LLC,Ari Promotional Company,316 Bountiful Dr,Moncks Corner,SC,29461-6868,100014727241,BQ_US_SC_1103739
11282,Fresh One Transportation LLC,Fresh One Transportation LLC,2312 Palomira Ct,Chula Vista,CA,91915-1254,100029932181,BQ_US_CA_202107110553
11284,Abyss Battery Inc.,Abyss Battery,1920 W Bay Dr Ste 6,Largo,FL,33770-3022,100012208475,BQ_US_FL_P20000083869
11285,Alpha & 7 LLC,Alpha & 7,251 Altamonte Commerce Blvd,Altamonte Springs,FL,32714-2551,100013646194,BQ_US_FL_L22000450058
11289,Royal Rides LLC,Royal Rides,2803 N 53rd St,Milwaukee,WI,53210-1614,100007522919,BQ_US_CO_20111228571
11290,Los Compadres Corporation,Los Compadres,13771 Highway 231 431 N,Hazel Green,AL,35750-8647,100005320119,BQ_US_CO_20051247956
11294,"Sealed and Sign, Inc.",Top Choice Plumbing & Inspections,5712 Polk St,Hollywood,FL,33021-6332,100055662970,BQ_US_FL_P21000008582
11297,"Black Market Realty, LLC",BMR Group,1515 Smith St,Providence,RI,02911-2947,100001223657,BQ_US_MI_802038627
11299,Gails Soul Food LLC,Gails Soul Food,102 Berkeley Square Ln,Goose Creek,SC,29445-2903,100030375010,BQ_US_SC_1024145
113,"Kamicuozzi Mma and Fitness, LLC",,224 The Blvd,Eden,NC,27288-4706,100038141946,BQ_US_NC_2378589
11301,Amiracle Home Realty LLC,Amiracle Home Realty,1920 Denbridge Way,Columbus,OH,43219-2912,100014001351,BQ_US_OH_4748454
11304,"Pack Express, LLC",Pack Express,512 Gentle Breeze Ln,Rock Hill,SC,29730-7817,100006561672,BQ_US_SC_1026430
11309,Tml Compliance LLC,The Mind Leader,28 Orchid Rd,Levittown,NY,11756-2002,100008826318,BQ_US_NY_4868867
11310,J&A Landscape Contractors Inc.,J&A Landscape Contractors,6447 S Richmond St,Chicago,IL,60629-2804,100036133828,BQ_US_IL_CORP_73109817
11319,Amka Innovations LLC,Amka Homes,20702 Barrington Meadow Trce,Richmond,TX,77407-2267,100014112278,BQ_US_TX_0804005969
11325,Apna Ghar LLC,Apna Ghar,5022 Silverwood Ct,West Bloomfield,MI,48322-3372,100000692452,BQ_US_GA_12024049
11327,Arizona Staffing LLC,Arizona Staffing,210 N Parkview Ct,Litchfield Park,AZ,85340-5073,100014757687,BQ_US_AZ_23272247
11328,"Ethan Lowe Trucking, LLC",Ethan Lowe Trucking,805 Hartford St,Elgin,OR,97827-9722,100027829623,BQ_US_OR_150302298
1134,Azov Transport Inc,,138 Ash St E,South Saint Paul,MN,55075-3503,100000913680,BQ_US_MN_7ABA31AD-BAA9-E511-8163-00155D01C56D
11351,Esterella Communications Group International,Esterella Communications Group International (ECGI),812 Oakbrook Dr,Grand Prairie,TX,75052-7549,100027882112,BQ_US_TX_0802396917
11356,Treats By K LLC,Treats by K LLC,1613 Withersea Ln,Reidsville,NC,27320-8621,100062867751,BQ_US_NC_2111501
11358,"Alpine Baking, LLC",Alpine Baking,1903 Post Rd,Fairfield,CT,06824-5753,100013661525,BQ_US_CT_1283905
1136,Avila transportation,,41 Belmont Cir Apt C,Danbury,CT,06810-6427,100000899425,BQ_US_CO_20171535462
11371,Haus of Embodiment Inc.,Haus of Embodiment,2072 SE Bristol St,Newport Beach,CA,92660-1727,100033054367,BQ_US_CA_4740585
11377,Glamshe LLC,Glamshe,4215 University Dr Ste 10,Durham,NC,27707-2527,100031141442,BQ_US_NC_1569458
11384,"Dunamis Construction, LLC",Dunamis Construction,820 Jamestown Rd,Morganton,NC,28655-9284,100002729569,BQ_US_KS_6947162
11396,Infallible Logistics LLC,Infallible Logistics,3814 Beacon Dr,Augusta,GA,30906-9631,100035274761,BQ_US_GA_21284751
